code,time_zone_id,country,region,latitude,longitude
MUZ,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
AWM,America/Chicago,United States,Domestic,35.13505861,-90.23444639
AXM,America/Bogota,Colombia,South America,,
AXN,America/Chicago,United States,Domestic,45.86629833,-95.39466806
AXP,America/Nassau,Bahamas,Caribbean,,
AXV,America/New_York,United States,Domestic,40.49338889,-84.29894444
YLX,America/Toronto,Canada,Canada,,
AYA,America/Bogota,Colombia,South America,,
AYE,America/New_York,United States,Domestic,,
AYP,America/Lima,Peru,South America,,
BIC,Europe/Paris,France,Europe,,
BSG,Africa/Malabo,Equatorial Guinea,Africa,,
CNG,Europe/Paris,France,Europe,,
CNH,America/New_York,United States,Domestic,43.37043194,-72.36867667
CNI,Asia/Shanghai,China,Pacific,,
CNK,America/Chicago,United States,Domestic,39.54925139,-97.65231667
MVD,America/Montevideo,Uruguay,South America,,
MVN,America/Chicago,United States,Domestic,38.32335444,-88.85847917
MXA,America/Chicago,United States,Domestic,35.89444444,-90.15456944
MXB,Asia/Makassar,Indonesia,Pacific,,
MXC,America/Denver,United States,Domestic,,
MXE,America/New_York,United States,Domestic,,
MXG,America/New_York,United States,Domestic,,
YKU,America/Montreal,Canada,Canada,,
NKU,Africa/Maseru,Lesotho,Africa,,
SUJ,Europe/Bucharest,Romania,Europe,,
DLA,Africa/Douala,Cameroon,Africa,,
MIS,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
MUA,Pacific/Guadalcanal,Solomon Islands,Pacific,,
SSM,America/Toronto,Canada,Canada,,
MCX,Europe/Moscow,Russian Federation,Europe,40.70881639,-86.76676139
MCY,Australia/Brisbane,Australia,Australia/New Zealand,,
MDC,Asia/Makassar,Indonesia,Pacific,,
MOW,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
LEF,Africa/Maseru,Lesotho,Africa,,
LES,Africa/Maseru,Lesotho,Africa,,
MPA,Africa/Windhoek,Namibia,Africa,,
CIP,Africa/Lusaka,Zambia,Africa,,
MXI,Asia/Manila,Philippines,Pacific,,
MXJ,Africa/Lagos,Nigeria,Africa,,
LCT,Asia/Shanghai,China,Pacific,,
MVV,Europe/Paris,France,Europe,,
MVZ,Africa/Harare,Zimbabwe,Africa,,
MXO,America/Chicago,United States,Domestic,42.22611111,-91.16708333
MWA,America/Chicago,United States,Domestic,37.75313528,-89.01159694
CNL,Europe/Copenhagen,Denmark,Europe,,
CNQ,America/Argentina/Cordoba,Argentina,South America,,
CNU,America/Chicago,United States,Domestic,37.66879722,-95.48506444
CNV,America/Bahia,Brazil,South America,,
CNW,America/Chicago,United States,Domestic,31.63783139,-97.07413889
COC,America/Argentina/Cordoba,Argentina,South America,,
COE,America/Los_Angeles,United States,Domestic,47.77429167,-116.8196231
COF,America/New_York,United States,Domestic,,
AYZ,America/New_York,United States,Domestic,,
AZD,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
AZG,America/Mexico_City,Mexico,Mexico/Central America,,
AZS,America/Santo_Domingo,Dominican Republic,Caribbean,,
AZT,America/Bogota,Colombia,South America,,
BAB,America/Los_Angeles,United States,Domestic,,
BAD,America/Chicago,United States,Domestic,,
BAE,Europe/Paris,France,Europe,,
BAF,America/New_York,United States,Domestic,42.15773111,-72.71562028
BAL,Europe/Istanbul,Türkiye,Europe,,
COG,America/Bogota,Colombia,South America,,
COI,America/New_York,United States,Domestic,28.34158944,-80.6854975
COJ,Australia/Sydney,Australia,Australia/New Zealand,,
COM,America/Chicago,United States,Domestic,31.84113889,-99.40361111
DAU,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
MNV,Australia/Darwin,Australia,Australia/New Zealand,35.54537222,-84.380235
YFO,America/Winnipeg,Canada,Canada,,
SZZ,Europe/Warsaw,Poland,Europe,,
OMG,Africa/Windhoek,Namibia,Africa,,
JJN,Asia/Shanghai,China,Pacific,,
JAX,America/New_York,United States,Domestic,30.49405556,-81.68786111
SOL,America/Anchorage,United States,Alaska,,
YGV,America/Montreal,Canada,Canada,,
JBQ,America/Santo_Domingo,Dominican Republic,Caribbean,,
JER,Europe/Jersey,Jersey,Europe,42.72663639,-114.4571506
JFK,America/New_York,United States,Domestic,40.63975111,-73.77892556
LUN,Africa/Lusaka,Zambia,Africa,,
JKG,Europe/Stockholm,Sweden,Europe,,
MDT,America/New_York,United States,Domestic,40.19349528,-76.76340361
MDW,America/Chicago,United States,Domestic,41.7859825,-87.75242444
KCI,Asia/Jayapura,Indonesia,Pacific,,
MDZ,America/Argentina/Mendoza,Argentina,South America,45.10097556,-90.30341
KOE,Asia/Dili,Timor-Leste,Pacific,,
JLA,America/Anchorage,United States,Alaska,,
KOJ,Asia/Tokyo,Japan,Pacific,,
KOK,Europe/Helsinki,Finland,Europe,,
LCH,America/Chicago,United States,Domestic,30.1260975,-93.22340361
MEB,Australia/Melbourne,Australia,Australia/New Zealand,34.79193917,-79.36584778
MWB,Australia/Perth,Australia,Australia/New Zealand,,
MWE,Africa/Khartoum,Sudan,Africa,,
BAY,Europe/Bucharest,Romania,Europe,,
BAZ,America/Manaus,Brazil,South America,29.7045,-98.04222222
BBB,America/Chicago,United States,Domestic,45.3319325,-95.650565
BBC,America/Chicago,United States,Domestic,,
BBD,America/Chicago,United States,Domestic,31.17816667,-99.32463889
BBF,America/New_York,United States,Domestic,,
BBM,Asia/Phnom_Penh,Cambodia,Pacific,,
BCB,America/New_York,United States,Domestic,37.20782361,-80.40832778
BCC,America/Anchorage,United States,Alaska,,
COR,America/Argentina/Cordoba,Argentina,South America,,
COS,America/Denver,United States,Domestic,38.80580556,-104.70025
COT,America/Chicago,United States,Domestic,28.45825583,-99.22016389
COU,America/Chicago,United States,Domestic,38.81809306,-92.21962917
COV,Europe/Lisbon,Portugal,Europe,,
KGH,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KCJ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
TAB,America/Port_of_Spain,Trinidad and Tobago,Caribbean,,
TAE,Asia/Seoul,"Korea, Republic of",Pacific,,
BCL,America/Costa_Rica,Costa Rica,Mexico/Central America,,
MFH,America/Los_Angeles,United States,Domestic,,
TAH,Pacific/Efate,Vanuatu,Pacific,,
TAK,Asia/Tokyo,Japan,Pacific,,
TAM,America/Monterrey,Mexico,Mexico/Central America,,
TBR,America/New_York,United States,Domestic,32.48316667,-81.73727778
TBS,Asia/Tbilisi,Georgia,Pacific,,
AAH,Europe/Berlin,Germany,Europe,,
TBZ,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
COW,America/Santiago,Chile,South America,,
COX,America/Nassau,Bahamas,Caribbean,,
BCH,Asia/Dili,Timor-Leste,Pacific,,
LCK,America/New_York,United States,Domestic,39.81375917,-82.92786472
LCX,Asia/Shanghai,China,Pacific,,
LDG,Europe/Moscow,Russian Federation,Europe,,
COZ,America/Santo_Domingo,Dominican Republic,Caribbean,,
CPA,Africa/Monrovia,Liberia,Africa,,
CPC,America/Argentina/Salta,Argentina,South America,34.27287278,-78.71499278
CPE,America/Merida,Mexico,Mexico/Central America,,
CPF,Asia/Jakarta,Indonesia,Pacific,,
CPH,Europe/Copenhagen,Denmark,Europe,,
CPL,America/Bogota,Colombia,South America,,
CPM,America/Los_Angeles,United States,Domestic,33.89001611,-118.2436831
CPO,America/Santiago,Chile,South America,,
CPQ,America/Sao_Paulo,Brazil,South America,,
BCJ,America/Denver,United States,Domestic,,
BCM,Europe/Bucharest,Romania,Europe,,
BCQ,Africa/Tripoli,Libya,Africa,,
BCR,America/Manaus,Brazil,South America,,
BCT,America/New_York,United States,Domestic,26.37848667,-80.10769667
BCU,Africa/Lagos,Nigeria,Africa,,
BCX,Asia/Yekaterinburg,Russian Federation,Europe,,
BCY,Africa/Addis_Ababa,Ethiopia,Africa,,
BDC,America/Fortaleza,Brazil,South America,,
BDF,America/Chicago,United States,Domestic,,
BDN,Asia/Karachi,Pakistan,Pacific,,
CPR,America/Denver,United States,Domestic,42.90835556,-106.4644661
CPS,America/Chicago,United States,Domestic,38.57072444,-90.15622111
CPT,Africa/Johannesburg,South Africa,Africa,,
ABD,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
YGO,America/Winnipeg,Canada,Canada,,
ABT,Asia/Riyadh,Saudi Arabia,Middle East,,
ABV,Africa/Lagos,Nigeria,Africa,,
ABX,Australia/Sydney,Australia,Australia/New Zealand,,
AMA,America/Chicago,United States,Domestic,35.2193725,-101.7059272
YDJ,America/Regina,Canada,Canada,,
CPU,America/Fortaleza,Brazil,South America,,
TCA,Australia/Darwin,Australia,Australia/New Zealand,,
TCG,Asia/Shanghai,China,Pacific,,
TCN,America/Mexico_City,Mexico,Mexico/Central America,,
TED,Europe/Copenhagen,Denmark,Europe,,
YEU,America/Rankin_Inlet,Canada,Canada,,
TEI,Asia/Kolkata,India,Pacific,,
TEM,Australia/Sydney,Australia,Australia/New Zealand,,
TEN,Asia/Shanghai,China,Pacific,,
CPX,America/Puerto_Rico,Puerto Rico,Caribbean,18.31328917,-65.30432444
TER,Atlantic/Azores,Portugal,Europe,,
TES,Africa/Asmara,Eritrea,Africa,,
CQF,Europe/Paris,France,Europe,,
CRC,America/Bogota,Colombia,South America,65.83049389,-144.0758128
WDH,Africa/Windhoek,Namibia,Africa,,
CRD,America/Argentina/Catamarca,Argentina,South America,,
CRH,Australia/Brisbane,Australia,Australia/New Zealand,,
CRM,Asia/Manila,Philippines,Pacific,,
CRO,America/Los_Angeles,United States,Domestic,36.10245111,-119.5948469
CRQ,America/Bahia,Brazil,South America,33.12822222,-117.2802222
CRR,America/Argentina/Cordoba,Argentina,South America,,
CRS,America/Chicago,United States,Domestic,32.02748861,-96.39803611
CRT,America/Chicago,United States,Domestic,33.17833278,-91.88018806
CRX,America/Chicago,United States,Domestic,34.91496778,-88.60348361
CRZ,Asia/Ashgabat,Turkmenistan,Pacific,,
BDY,America/Los_Angeles,United States,Domestic,,
BEH,America/Detroit,United States,Domestic,42.12858333,-86.4285
BEK,Asia/Kolkata,India,Pacific,,
BEO,Australia/Sydney,Australia,Australia/New Zealand,,
BEP,Asia/Kolkata,India,Pacific,,
BEV,Asia/Jerusalem,Israel,Middle East,,
BEX,Europe/London,United Kingdom,Europe,,
BFD,America/New_York,United States,Domestic,41.80306778,-78.64012083
BFE,Europe/Berlin,Germany,Europe,,
CSA,Europe/London,United Kingdom,Europe,,
CSB,Europe/Bucharest,Romania,Europe,40.30658333,-100.1620833
MUB,Africa/Gaborone,Botswana,Africa,,
ADH,Asia/Yakutsk,Russian Federation,Europe,34.80434056,-96.6712775
ADL,Australia/Adelaide,Australia,Australia/New Zealand,,
OUU,Africa/Libreville,Gabon,Africa,,
ADU,Asia/Tehran,"Iran, Islamic Republic of",Middle East,41.70137556,-94.92054167
AEG,Asia/Jakarta,Indonesia,Pacific,35.14515278,-106.7951617
BFI,America/Los_Angeles,United States,Domestic,47.52998917,-122.3019561
DNM,Australia/Perth,Australia,Australia/New Zealand,,
TGO,Asia/Shanghai,China,Pacific,,
TGP,Asia/Krasnoyarsk,Russian Federation,Europe,,
TGQ,America/Cuiaba,Brazil,South America,,
TGT,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
TGU,America/Tegucigalpa,Honduras,Mexico/Central America,,
THE,America/Fortaleza,Brazil,South America,,
THQ,Asia/Shanghai,China,Pacific,,
THS,Asia/Bangkok,Thailand,Pacific,,
MEZ,Africa/Johannesburg,South Africa,Africa,,
MBH,Australia/Brisbane,Australia,Australia/New Zealand,,
TIM,Asia/Jayapura,Indonesia,Pacific,,
BFJ,Asia/Chongqing,China,Pacific,,
MBI,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
MCP,America/Belem,Brazil,South America,,
MNB,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
MWL,America/Chicago,United States,Domestic,32.78160556,-98.060175
MWM,America/Chicago,United States,Domestic,43.91340167,-95.10940833
MWO,America/New_York,United States,Domestic,39.53102778,-84.39527778
MWX,Asia/Seoul,"Korea, Republic of",Pacific,,
MWZ,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
MXL,America/Tijuana,Mexico,Mexico/Central America,,
MXN,Europe/Paris,France,Europe,,
MXP,Europe/Rome,Italy,Europe,,
BFK,America/Denver,United States,Domestic,36.86330139,-99.61873056
BFR,America/Indiana/Indianapolis,United States,Domestic,38.84003306,-86.44536361
BFT,America/New_York,United States,Domestic,,
BFU,Asia/Shanghai,China,Pacific,,
BGC,Europe/Lisbon,Portugal,Europe,,
BGE,America/New_York,United States,Domestic,30.97152778,-84.63744444
BGF,Africa/Bangui,Central African Republic,Africa,35.17753417,-86.06616722
BJD,Atlantic/Reykjavik,Iceland,Europe,,
BOA,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
CSD,Australia/Darwin,Australia,Australia/New Zealand,,
CSF,Europe/Paris,France,Europe,,
CSH,Europe/Moscow,Russian Federation,Europe,,
CSQ,America/Chicago,United States,Domestic,41.02146139,-94.36331917
CSS,America/Campo_Grande,Brazil,South America,,
YFG,America/Montreal,Canada,Canada,,
MCS,America/Argentina/Cordoba,Argentina,South America,,
YOA,America/Yellowknife,Canada,Canada,,
MGQ,Africa/Mogadishu,Somalia,Africa,,
DCG,Asia/Dubai,United Arab Emirates,Middle East,,
TIP,Africa/Tripoli,Libya,Africa,,
TIQ,Pacific/Saipan,Northern Mariana Islands,Pacific,,
TIR,Asia/Kolkata,India,Pacific,,
TIU,Pacific/Auckland,New Zealand,Australia/New Zealand,,
TIV,Europe/Podgorica,Montenegro,Europe,,
TIX,America/New_York,United States,Domestic,28.51479944,-80.7992275
DRF,America/Anchorage,United States,Alaska,,
TIY,Africa/Nouakchott,Mauritania,Africa,,
TJH,Asia/Tokyo,Japan,Pacific,,
TJK,Europe/Istanbul,Türkiye,Europe,,
MZF,Africa/Johannesburg,South Africa,Africa,,
TJM,Asia/Yekaterinburg,Russian Federation,Europe,,
MZH,Europe/Istanbul,Türkiye,Europe,,
TJN,Pacific/Tahiti,French Polynesia,Pacific,,
TJS,Asia/Makassar,Indonesia,Pacific,,
TKF,America/Los_Angeles,United States,Domestic,,
TMA,America/New_York,United States,Domestic,31.42879528,-83.48787167
MZJ,America/Phoenix,United States,Domestic,32.50984389,-111.3253339
MZK,Pacific/Tarawa,Kiribati,Pacific,,
MZM,Europe/Paris,France,Europe,,
MZO,America/Havana,Cuba,Caribbean,,
MYA,Australia/Sydney,Australia,Australia/New Zealand,,
MYD,Africa/Nairobi,Kenya,Africa,,
MZR,Asia/Kabul,Afghanistan,Pacific,,
BGZ,Europe/Lisbon,Portugal,Europe,,
BHA,America/Guayaquil,Ecuador,South America,,
BHB,America/New_York,United States,Domestic,44.44969444,-68.3615
BHH,Asia/Riyadh,Saudi Arabia,Middle East,,
BHI,America/Argentina/Buenos_Aires,Argentina,South America,,
BHK,Asia/Samarkand,Uzbekistan,Pacific,46.34763639,-104.2594475
BHO,Asia/Kolkata,India,Pacific,,
BHS,Australia/Sydney,Australia,Australia/New Zealand,,
BHV,Asia/Karachi,Pakistan,Pacific,,
BIF,America/Denver,United States,Domestic,,
CSV,America/Chicago,United States,Domestic,35.95129194,-85.08497806
CSY,Europe/Moscow,Russian Federation,Europe,,
CSZ,America/Argentina/Buenos_Aires,Argentina,South America,,
CTB,America/Denver,United States,Domestic,48.60835444,-112.3761464
SVB,Indian/Antananarivo,Madagascar,Africa,,
AJR,Europe/Stockholm,Sweden,Europe,34.50081944,-83.55487
AJU,America/Maceio,Brazil,South America,,
AJY,Africa/Niamey,Niger,Africa,,
AMG,Pacific/Port_Moresby,Papua New Guinea,Pacific,31.53605556,-82.50655556
CTC,America/Argentina/Catamarca,Argentina,South America,,
TMB,America/New_York,United States,Domestic,25.64788889,-80.43277778
TMD,Africa/Nouakchott,Mauritania,Africa,,
TMW,Australia/Sydney,Australia,Australia/New Zealand,,
TNS,America/Dawson_Creek,Canada,Canada,,
LCR,America/Bogota,Colombia,South America,,
TNA,Asia/Shanghai,China,Pacific,,
CTD,America/Panama,Panama,Mexico/Central America,,
TNF,Europe/Paris,France,Europe,,
TNG,Africa/Casablanca,Morocco,Africa,,
TNI,Asia/Kolkata,India,Pacific,14.99685028,-145.6180383
TNN,Asia/Taipei,"Taiwan, Province of China",Pacific,,
YHP,America/Winnipeg,Canada,Canada,,
CTF,America/Guatemala,Guatemala,Mexico/Central America,,
CTH,America/New_York,United States,Domestic,,
CTI,Africa/Luanda,Angola,Africa,,
CTM,America/Cancun,Mexico,Mexico/Central America,,
CTN,Australia/Brisbane,Australia,Australia/New Zealand,,
CTQ,America/Sao_Paulo,Brazil,South America,,
CTR,Australia/Darwin,Australia,Australia/New Zealand,,
CTU,Asia/Shanghai,China,Pacific,,
CTX,America/New_York,United States,Domestic,,
CTZ,America/New_York,United States,Domestic,34.97561194,-78.36461528
CUD,Australia/Brisbane,Australia,Australia/New Zealand,,
LZI,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
BIH,America/Los_Angeles,United States,Domestic,37.37309556,-118.3636089
BIQ,Europe/Paris,France,Europe,,
BIR,Asia/Kathmandu,Nepal,Pacific,,
BIT,Asia/Kathmandu,Nepal,Pacific,,
BIV,Africa/Bangui,Central African Republic,Africa,42.74316667,-86.10502778
BIX,America/Chicago,United States,Domestic,,
BJC,America/Denver,United States,Domestic,39.90878667,-105.1172158
BJJ,America/New_York,United States,Domestic,40.87480556,-81.88825
BJP,America/Sao_Paulo,Brazil,South America,,
CUE,America/Guayaquil,Ecuador,South America,,
YSF,America/Regina,Canada,Canada,,
BLB,America/Panama,Panama,Mexico/Central America,,
PDB,America/Anchorage,United States,Alaska,,
BJW,Asia/Makassar,Indonesia,Pacific,,
TPR,Australia/Perth,Australia,Australia/New Zealand,,
BJZ,Europe/Madrid,Spain,Europe,,
BKB,Asia/Kolkata,India,Pacific,,
BKD,America/Chicago,United States,Domestic,32.71904694,-98.89099972
TQN,Asia/Kabul,Afghanistan,Pacific,,
TQQ,Asia/Makassar,Indonesia,Pacific,,
YOS,America/Toronto,Canada,Canada,,
BLF,America/New_York,United States,Domestic,37.29579944,-81.20769056
BLG,Asia/Kuching,Malaysia,Pacific,,
TRC,America/Monterrey,Mexico,Mexico/Central America,,
TRD,Europe/Oslo,Norway,Europe,,
TRI,America/New_York,United States,Domestic,36.47521417,-82.40742056
TRJ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
TRN,Europe/Rome,Italy,Europe,,
TRO,Australia/Sydney,Australia,Australia/New Zealand,,
TRR,Asia/Colombo,Sri Lanka,Pacific,,
BLM,America/New_York,United States,Domestic,40.18691806,-74.12488694
BKE,America/Los_Angeles,United States,Domestic,44.83733333,-117.8090833
BLN,Australia/Melbourne,Australia,Australia/New Zealand,,
YUT,America/Rankin_Inlet,Canada,Canada,,
BLP,America/Lima,Peru,South America,,
CUH,America/Chicago,United States,Domestic,35.949925,-96.77305278
AMI,Asia/Makassar,Indonesia,Pacific,,
AMM,Asia/Amman,Jordan,Middle East,,
AMQ,Asia/Jayapura,Indonesia,Pacific,,
AMV,Europe/Moscow,Russian Federation,Europe,,
AOM,Asia/Muscat,Oman,Middle East,,
AON,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KLI,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
BKX,America/Chicago,United States,Domestic,44.30483333,-96.81694444
BKY,Africa/Lubumbashi,"Congo, The Democratic Republic of the",Africa,,
CVN,America/Denver,United States,Domestic,34.42513889,-103.0792778
CVO,America/Los_Angeles,United States,Domestic,44.49719361,-123.2898297
MXM,Indian/Antananarivo,Madagascar,Africa,,
MYJ,Asia/Tokyo,Japan,Pacific,,
MYN,Asia/Aden,Yemen,Middle East,,
MYR,America/New_York,United States,Domestic,33.67975,-78.92833333
MYV,America/Los_Angeles,United States,Domestic,39.09777278,-121.569825
MYW,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
MYY,Asia/Kuching,Malaysia,Pacific,,
MZB,Africa/Maputo,Mozambique,Africa,,
MZI,Africa/Bamako,Mali,Africa,,
MZL,America/Bogota,Colombia,South America,,
MZP,Pacific/Auckland,New Zealand,Australia/New Zealand,,
MZQ,Africa/Johannesburg,South Africa,Africa,,
ANF,America/Santiago,Chile,South America,,
BLQ,Europe/Rome,Italy,Europe,,
SZK,Africa/Johannesburg,South Africa,Africa,,
ANK,Europe/Istanbul,Türkiye,Europe,,
NAT,America/Fortaleza,Brazil,South America,,
NIS,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
ANS,America/Lima,Peru,South America,,
BLU,America/Los_Angeles,United States,Domestic,,
BLV,America/Chicago,United States,Domestic,38.54517861,-89.83518444
BLX,Europe/Rome,Italy,Europe,,
ANX,Europe/Oslo,Norway,Europe,,
NAV,Europe/Istanbul,Türkiye,Europe,,
NBA,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
NBG,America/Chicago,United States,Domestic,,
AOI,Europe/Rome,Italy,Europe,,
ARQ,America/Caracas,"Venezuela, Bolivarian Republic of",South America,,
ASZ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
NBL,America/Panama,Panama,Mexico/Central America,,
BDV,Africa/Lubumbashi,"Congo, The Democratic Republic of the",Africa,,
YWS,America/Vancouver,Canada,Canada,,
BLY,Europe/Dublin,Ireland,Europe,,
KLY,Africa/Lubumbashi,"Congo, The Democratic Republic of the",Africa,,
MZT,America/Mazatlan,Mexico,Mexico/Central America,,
NAD,America/Bogota,Colombia,South America,,
NBU,America/Chicago,United States,Domestic,,
NBV,America/Sao_Paulo,Brazil,South America,,
BMG,America/Indiana/Indianapolis,United States,Domestic,39.14602139,-86.61668278
BMN,Asia/Baghdad,Iraq,Middle East,,
NBW,America/Havana,Cuba,Caribbean,,
NAE,Africa/Porto-Novo,Benin,Africa,,
BMR,Europe/Berlin,Germany,Europe,,
BMS,America/Bahia,Brazil,South America,,
BMU,Asia/Makassar,Indonesia,Pacific,,
NAG,Asia/Kolkata,India,Pacific,,
DOO,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
EKT,Europe/Stockholm,Sweden,Europe,,
